"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"Psg17",0.68392870310539,-1.24682880471979,1.82835579670647,0.0910928767284695,0.645465576851442,-4.90319333141094,"Psg17"
"Gstt2",0.203971097884915,4.7908794188238,1.82776688220062,0.0911858883422057,0.645854457041843,-4.90408496556697,"Gstt2"
"P3h3",0.883339131898324,-0.0202248108583721,1.82753463523568,0.0912225923334693,0.645854457041843,-4.90443654934723,"P3h3"
"Notch4",-0.322453600963065,2.71595650915784,-1.82669481800893,0.0913554269795147,0.646438271131035,-4.90570768192296,"Notch4"
"Fam210a",0.202046550385364,5.4994555871448,1.82653987334577,0.0913799537431044,0.646438271131035,-4.9059421669873,"Fam210a"
"Map3k15",0.314559994625845,1.73705254906356,1.82613374947567,0.0914442687367861,0.646628235422231,-4.90655671947832,"Map3k15"
"Coq2",0.157295288421619,5.12294083340267,1.82554566478038,0.0915374718438024,0.647022236484797,-4.907446479335,"Coq2"
"Tgm3",-0.683547371766135,9.47056550192598,-1.825171961795,0.0915967429224704,0.647176168475138,-4.90801179904438,"Tgm3"
"A230103J11Rik",-0.369492485291594,-0.253906298188575,-1.82424373771817,0.091744113233978,0.647865393082145,-4.90941568501525,"A230103J11Rik"
"Aars2",-0.265334986481223,3.59601649079917,-1.82407720211571,0.0917705759790427,0.647865393082145,-4.90966751740535,"Aars2"
"Stat3",-0.223369714876423,6.64464955365213,-1.82384873227323,0.091806891343429,0.647865393082145,-4.91001298433409,"Stat3"
"Akr1c19",-0.258756192347444,7.49559805849272,-1.82332750875012,0.0918897884385454,0.648020224796457,-4.9108010284582,"Akr1c19"
"Clcn3",-0.233878440089132,6.64216755438004,-1.82298228867592,0.0919447304552406,0.648020224796457,-4.91132289988656,"Clcn3"
"Casp2",-0.302856974722308,5.47064171404233,-1.82261028439609,0.0920039682949274,0.648020224796457,-4.91188519785185,"Casp2"
"Ecd",-0.223407024537488,4.59904368244909,-1.82258142945222,0.0920085645820417,0.648020224796457,-4.9119288104007,"Ecd"
"Zfp395",-0.255091556742932,4.3728164530655,-1.82253133688093,0.0920165442892135,0.648020224796457,-4.91200452143414,"Zfp395"
"St3gal1",-0.335360468770557,4.61999482677421,-1.82163603757637,0.0921592698548585,0.648760667603879,-4.9133574958395,"St3gal1"
"1700030N03Rik",-0.554533985879735,-1.04341561918451,-1.82116726214891,0.0922340798774208,0.649022606100351,-4.91406575635166,"1700030N03Rik"
"Gria1",1.48849930492266,-3.97950255163132,1.82091286645073,0.0922747007548041,0.649041366069402,-4.91445007241899,"Gria1"
"Sardh",-0.252179106960146,3.13957690083809,-1.82067968030529,0.0923119491165276,0.649041366069402,-4.91480232014207,"Sardh"
"B130021K23Rik",-0.586191022007604,-0.648423461652632,-1.82042328200795,0.0923529209246732,0.649065052150157,-4.91518960196451,"B130021K23Rik"
"Gm47628",-1.53919800480614,-1.2031964255069,-1.81881428640775,0.0926104081163343,0.649635797501465,-4.91761922662649,"Gm47628"
"Rapgef5",-0.252765439183356,4.29460062644016,-1.81869806142045,0.0926290325606158,0.649635797501465,-4.91779468159927,"Rapgef5"
